tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1279846275568066564g,"@RudyGiuliani Here's a radical idea; the liberal Nazi's want to erase history, let's erase everything to do with slavery. After all, it's no more, long gone, an era in the past. The past is what it is. Live in the now. This is simply an excuse to socialize a country. #VOTEREDTOSAVEAMERICA https://t.co/XsNZ237j34",http://pbs.twimg.com/media/EcLtZusWkAADeyJ.jpg,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1274212441388462080g,#MAGA #Trump2020 #StraightPrideParade #SaveTheBabies #draintheswamp #BuildTheWall #AmericaFirst #FourMoreYears #Happy420 #COVID #cnn #FOX #MarchForLife #JoeBidenHasDementia #SaturdayMorning #VoteRedToSaveAmerica2020 https://t.co/zZW0xBae44,http://pbs.twimg.com/media/Ea7pdLIXQAQSYQ7.jpg,bi,bisexual,NA,NA,NA,NA,buildthewall,hispanic,NA,NA,NA,NA
1232071819584245761g,@huntersonprime - keeping it real- black women rock @karenhunter @ZerlinaMaxwell @TiffanyDCross @K_JeanPierre @thelauracoates https://t.co/1NXuA6DkHb,http://pbs.twimg.com/media/ERkyx5jVAAAbzxw.jpg,NA,NA,NA,NA,NA,NA,black women,black,NA,NA,NA,NA
1238901498626617344g,@JGreenblattADL Stop parroting Chinese communist propaganda. https://t.co/rGNix9DO8u,http://pbs.twimg.com/ext_tw_video_thumb/1238881496443670528/pu/img/-RwcNIycsNrKo43V.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1214263634605395968g,#IRAN I SAY ALL US BLACK PEOPLE DO NOT ILL SAY IT ONE MO TIME WE DO NOT HAVE SHIT TO DO WIT DONALD TRUMP OR HIS RACIST AZZ FOLLOWERS SO PLEASE LET US BE GIVE US A WARNING ⚠️ SO WE CAN LEAVE THE UNITED STATES AMERICA AND GO VISIT AFRICA TILL YALL DONE WIT THAT DUMBASS @Iran #Iran https://t.co/KjdwFwLL7k,http://pbs.twimg.com/media/ENnuVvIU8AAWo89.jpg,NA,NA,NA,NA,NA,NA,black people,black,racist,minority,NA,NA
1304159079586320391g,#ROC FAM!! Don't sleep on this awesome event hosted this Saturday by @ERASENOW619 ! #BlackLivesMatter #JusticeForDanielPrude https://t.co/lXOiMhsn6U,http://pbs.twimg.com/media/EhlNw82WoAImVKY.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1270821205633794054g,#BlackLivesMatter https://t.co/bbvPW12b4f,http://pbs.twimg.com/media/EaLdJhhXQAAeeK9.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1238417665389199360g,"@JGreenblattADL It was ok to call it the wuhan virus when it first started , again anything against Trump and his administration.... https://t.co/xzLtvIOViv",http://pbs.twimg.com/media/ES--TPSXsAMf9MI.jpg,NA,NA,NA,NA,NA,NA,wuhan virus,asian,NA,NA,NA,NA
1302396559242309633g,@freedomtapp @codeofvets Suckers and losers. A racist fascist corrupt con man said that. Patriotic veterans see right through Trump. Stand by to be relieved. https://t.co/JExdguiY0e,http://pbs.twimg.com/amplify_video_thumb/1302071660493844485/img/vJ2BHCJ7pNZ7BF2f.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1327663670462193664g,"See the difference. Azerbaijani’s never destroyed their houses because they new that they would be back home. #Armenia’ns also know the truth that is why they burn illegally built houses on the territory of Kalbajar, #Azerbaijan. #Kalbajar #BurningHome #ecoterrorism #Armenians https://t.co/h16FGpZsL9",http://pbs.twimg.com/media/EmzPEkjW8AACpA0.jpg,NA,NA,NA,NA,NA,NA,armenians,middle eastern,NA,NA,NA,NA
1324054517181239302g,they actin gay for the same reason u callin a nigga pumpy 🤣 so tell me how deep was pumpy in ur ass that he got u callin him this 🧐 https://t.co/Tb1AYCvSV0,http://pbs.twimg.com/media/El_8kHBXYAAcSYX.jpg,gay,gay,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1275979095457832961g,White supremacists have no clear concept on how capitalism works. Their analysis is limited to if corporations promotes BLM or LGBTQ then it must be on their side. Exhibit A: https://t.co/6VodbzebPT,http://pbs.twimg.com/media/EbUwOB9X0AEFvkl.jpg,bi,bisexual,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1217312994654412801g,"Image saved by me 2 yrs ago. But🤣🤣 Yes I have! #45 &amp; Repugs on: Election interference, Russia, Mueller Report, #45's taxes, Ukraine, Tariffs, Border Wall, Climate Change, Healthcare, Education, Wealth gap, Middle East policy, Children in cages, Racism, Witch hunts, fake news 🙄 https://t.co/Mq6IquAigz",http://pbs.twimg.com/media/EOTDt7HWoAAuVMw.jpg,terf,transgender,NA,NA,NA,NA,border wall,hispanic,racism,minority,NA,NA
1334298253559525376g,"LMAO how ironic is this, what a dumb fuck. 😂🤣🤣🤣🤣 #Hungarian #viktororban #gayrights #LGBT #europenews https://t.co/umQ7U3lWnO",http://pbs.twimg.com/media/EoRhMGeW8AUbUqm.jpg,gay,gay,gayrights,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA
1269061592236376065g,The team that picks up @Kaepernick7 will be @NFL Super Champs #TakeAKnee for Lady Liberty #BlackLivesMatter #RIPGeorgeFloyd https://t.co/dFEr8D6SVV,http://pbs.twimg.com/tweet_video_thumb/EZycyNuXgAQHvSL.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,takeaknee,black
1301230330418999296g,@GoyaFoods @SalvationArmyUS @WhiteHouse @fema You sold your soul for political reason and we will never forget that in the Puerto Rican community!!!! #goyablows https://t.co/9CA7fb7OcN,http://pbs.twimg.com/media/Eg7mFiHWkAE7Gy4.jpg,NA,NA,NA,NA,NA,NA,puerto rican,hispanic,NA,NA,NA,NA
1282998194511794182g,#facts Mad Max Just Mad Because He Have Been Lied To All His Life. It's Funny That Not One #Jew Say That They Are An #Israelite. #Jewish People Please Show Us A Scripture In The #KJV #Bible That Says That You Are A Jew?? We Will Wait!! P.S. Does It Mention Your Color With It? https://t.co/qUNSI70d1k,http://pbs.twimg.com/media/Ec4gDq5WkAEwowS.jpg,bi,bisexual,NA,NA,NA,NA,jewish,jewish,israeli,middle eastern,jew,jewish
1325720047130644490g,"@HamillHimself Along With The People In This Country With The Very Same MINDSET...Its scary &amp; yet confusing how soo many people(Going into 2021)can be on the very same THINKING, HATRED,RACIST, SELFISHNESS SELF CENTERED IGNORANT ASS SHYT! ALL OF THAT IS MORE DEADLY THAN IS VIRUS https://t.co/WSSuP1AJkQ",http://pbs.twimg.com/media/EmXnWu8WEAAnuAI.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1267658952499740672g,End RACISM https://t.co/AOeIzqRgzk,http://pbs.twimg.com/ext_tw_video_thumb/1267658921621311489/pu/img/fbVtIInGBqi8wVWi.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1259832024216399872g,Punta na sa IG tulad ni Angel ang pwede kong ipaglaban..walang takot magsalita walang takot sabihin ang pag ku kulang ng ABS/ang mga taong involve sa pagsasara nito hindi OA and doesn’t encourage anyone to fight but asking for Unity..all of us should learn from her @143redangel https://t.co/FojquutXMK,http://pbs.twimg.com/media/EXvSiXiVcAEB9-p.jpg,bi,bisexual,NA,NA,NA,NA,hindi,asian,NA,NA,NA,NA
1300805109224439816g,@Tshmoov This nigga said “ d rose “ better than Westbrook LAUGHS IN UNANIMOUS MVP 😭😭 https://t.co/RXNAw2UM2k,http://pbs.twimg.com/media/Eg1jWKyXsAAXtcZ.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1222903557873115136g,"See their faces, they decieved Nigerians into believing they are good at governance and they would resuscitate the dying Nigeria, asked the sitting President to resign, they killed Nigeria in less than 5 years, now they don't want nobody to tell them to resign. #Nigeria https://t.co/lUS3xnMYf9",http://pbs.twimg.com/media/EPigTVWVUAQ5KGa.jpg,NA,NA,NA,NA,NA,NA,nigeria,black,NA,NA,NA,NA
1251671394955526144g,❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero! #BillionShields Arabic https://t.co/YrxltDqaph #TogetherAtHome : https://t.co/8ZQ3z80aGU,http://pbs.twimg.com/media/EV7UgC8WAAEDtiz.jpg,bi,bisexual,NA,NA,NA,NA,arab,middle eastern,arabic,middle eastern,NA,NA
1213154099560112128g,"Remember when someone who will remain nameless tweeted that without starting a new conflict, Obama couldn't get reelected? Now, that SAME PERSON has set in motion what amounts to proxy war for the Saudis by killing #Suleimani , endangering the lives of countless Americans. https://t.co/JaH77aQVgI",http://pbs.twimg.com/media/ENX9N8oXYAAWWzu.jpg,NA,NA,NA,NA,NA,NA,saudis,middle eastern,NA,NA,NA,NA
1280723416841179136g,Multiple times racism shoulda ended https://t.co/IAsakYKbQI,http://pbs.twimg.com/media/EcYLKGyXsAAjTBR.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1245360161394483202g,While Trump was facing the #ChinaVirus straight on - Nancy was playing games... https://t.co/kmYT8zqF7B,http://pbs.twimg.com/ext_tw_video_thumb/1245072328435826688/pu/img/RLwZXqJgdLJqPb6X.jpg,NA,NA,NA,NA,NA,NA,chinavirus,asian,NA,NA,NA,NA
1267195950461677568g,"If you are out there bravely protesting for what we all believe in, please stay safe 🙏🏻 #BlackLivesMatter #ProtestWithPLUR ✊🏿✊🏾✊🏽✊🏼✊🏻 https://t.co/c48KLq9kBJ",http://pbs.twimg.com/media/EZX7_uvU0AEPz7T.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1266532831070760967g,#JusticeForGeorge #BlackTwitter #Protest #ThenAndNow #LetsMakeAChange https://t.co/7u86cj4FN3,http://pbs.twimg.com/media/EZOg5GwX0AAAGnF.jpg,NA,NA,NA,NA,NA,NA,blacktwitter,black,NA,NA,NA,NA
1246538384639590400g,@RepAdamSchiff Shitty Schiff is just worried all the dead folks and illegals in his district won't be able to vote (twice) if we have voter ID. https://t.co/Dew8pdQvzx,http://pbs.twimg.com/media/EUyYC6eXkAE5KIU.jpg,NA,NA,NA,NA,NA,NA,illegals,immigrant,NA,NA,NA,NA
1256299438919880704g,"Pinche raza pendeja y luego andan diciendo: ""ojalá esto ya se termine"" https://t.co/0qfy3vXhXl",http://pbs.twimg.com/media/EW9FrW0WoAAURfT.jpg,NA,NA,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1303870355887579136g,/brownskinned black women only https://t.co/U621O86A6U,http://pbs.twimg.com/media/EhhHLYsWAAAYljK.jpg,NA,NA,NA,NA,NA,NA,black women,black,brownskin,minority,NA,NA
1266162294989492224g,MASSAGE TO EVERYONE. (Look in the comments for the second half) ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️✊#BlackLivesMatter #minneapolisriots #GeorgeFloydWasMurdered #Horrific https://t.co/IojKqYoOgB,http://pbs.twimg.com/media/EZJP4fHWAAINZGS.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1270847219248148481g,"@EdDre @hodgetwins I'm Native American N I'm not a victim but it sounds that U rather b a victim. Should I blame U N all Blacks 4 what happened at Wounded Knee? Why do Blacks kill so many blacks? Why R Blacks burning businesses, why not burn the Getto? My Dad is half Black N got N education.🤔🤔🏹 https://t.co/k5AmXOodBz",http://pbs.twimg.com/media/EaL0zqoVAAErtnL.jpg,NA,NA,NA,NA,NA,NA,blacks,black,NA,NA,NA,NA
1273380940593725449g,"@maniac_shooters @mtgreenee A black man yes, white man no. Right #Karens #VoteOutTheGOP https://t.co/cKf2SVQxFz",http://pbs.twimg.com/media/Eav1NRqXQAQmIvN.jpg,NA,NA,NA,NA,NA,NA,black man,black,white man,white,NA,NA
1267286714550280194g,@CNNTonight @Ryanyoungnews #GoergeFloyd #PoliceBrutality #riot https://t.co/Wv9r9skouf,http://pbs.twimg.com/ext_tw_video_thumb/1267286661152595969/pu/img/HZNb7apNFQg_y2st.jpg,NA,NA,NA,NA,NA,NA,policebrutality,black,NA,NA,NA,NA
1290788370743013377g,Democrats are the party of slavery. Learn a little history. #DemocratsTheEnemyWithin https://t.co/D08umH6ccU,http://pbs.twimg.com/media/EenNLqyWkAIJwZB.jpg,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1307660268114194433g,#BlackLivesMatter https://t.co/MQxPCl4Hpw,http://pbs.twimg.com/media/EiW-FPQXcAE9Upr.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1265648257058963457g,"Not far removed at all.. Not my degree, salary or nice neighborhood can protect my sons. #BlackLivesMatter #ProtectOurBrownBoys https://t.co/S1bPZSM4tK",http://pbs.twimg.com/media/EZB8YSYWoAE2QlI.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1229754098418843652g,*Gay dating sucks rant* Getting told you are someone’s 2nd choice and that they need to change your date plans to another night for the other guy... like wtf! Thanks for the honesty but I’m not your stand by just in case your first choice doesn’t work out... *rant over* https://t.co/R7poTtAjCQ,http://pbs.twimg.com/tweet_video_thumb/ERD21NXXUAg3WI-.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264909071955619847g,"@CrunchyConserv3 @AdamPow53157793 @deathstarFPO @Caldwsp057 @manzuetaa1 @KLF @realDonaldTrump California: rich, great weather and natural beauty, biggest tech/entertainment/real estate/farm state, world's 5th largest economy by itself. Red states: meth, obesity, poverty, racism, crap schools, no hospitals, high infant mortality, no culture, no housing demand. https://t.co/MCF25JHVd7",http://pbs.twimg.com/media/EY3cGIvU8AAmOMN.jpg,bi,bisexual,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1286070645621628928g,So where are the so called #Patriots or #Nationalist at now? #NRA #Republican #realtalk #Truth #politics #trumpsAmerica #BlackLivesMatters #MinorityLivesMatter #minority #racist #policebrutality #KillerCops #ICantBreath #NoJusticeNoPeace https://t.co/uiAeUSGXJm,http://pbs.twimg.com/media/EdkKb7DU0AE6Owz.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,policebrutality,black
1265812487854862339g,All lives matter! https://t.co/vHhLqXu48o,http://pbs.twimg.com/media/EZERvzTWAAY228o.jpg,NA,NA,NA,NA,NA,NA,all lives,white,NA,NA,NA,NA
1275410889538179072g,"ALL BLACK LIVES MATTER, right? 🤔 Be well, be blessed. https://t.co/TE95QFDGEK",http://pbs.twimg.com/media/EbMrcTsWsAAnkJM.jpg,NA,NA,NA,NA,NA,NA,black lives,black,NA,NA,NA,NA
1224219985301659648g,"@SuperBowl #HalftimeShow @JLo @shakira you #SLAYED! #Goals I grew up listening and dancing to you, and you both look phenomenal. I enjoyed dancing along with my girls! So nice to see two beautiful, fierce, powerhouse #Latina women on stage together. #NoTimeForHaters #Boricua https://t.co/EixKVYQBNx",http://pbs.twimg.com/media/EP1NliJWkAAlC40.jpg,NA,NA,NA,NA,NA,NA,boricua,hispanic,latina,hispanic,NA,NA
1299161485797539840g,#BLM 💜💜😷💜💜 https://t.co/eWvHlLFYhp,http://pbs.twimg.com/media/EgeMfJTUYAANuKk.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1288451003621220352g,"As a Post 9/11 Afghanistan Veteran from Georgia, I demand to know why you, @sendavidperdue, haven’t denounced #RussianBounties on the heads of America Soldiers? This is akin to #TREASON. Why are you silent? #TrumpIsATraitor #CorruptAndComplicitGOP #gapol https://t.co/m9R46Lmdn8",http://pbs.twimg.com/media/EeF_XAHWAAEYF1D.jpg,NA,NA,NA,NA,NA,NA,afghanistan,middle eastern,afg,middle eastern,afghan,middle eastern
1217992816179195904g,@HarryWatson1988 @AtlinMerrick @LaynaAyre @_karoessi Martin would have played the hell outta open yet conflicted bi John https://t.co/YvOeXktW72,http://pbs.twimg.com/tweet_video_thumb/EOct_6UX0AUx2A6.jpg,bi,bisexual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215315070017843200g,@WayneDupreeShow Kathy Griffin looks like a tranny a ugly one https://t.co/PZvr22krvc,http://pbs.twimg.com/tweet_video_thumb/EN2qnF2WsAEtlk9.jpg,tranny,transgender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269659213720096769g,"@realDonaldTrump Kiss ass judges, kiss a supreme court, kiss ass Republicans none of them want what is best for America or the world. Go away #BlackLivesMatter #TrumpResignNow #trumpisafakepresident #TrumpIncitesViolence https://t.co/TnBbKqXkuh",http://pbs.twimg.com/media/EZ68UrCWAAEPAjT.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1234938398512689152g,#Alratv #YounusAlGohar #ImamMehdi #GoharShahi #inspiration #inspirationalquotes #love #saviour #hero #godlike #god #roots #religion #truth #humanity #peace #unification #enlightenment #spirituality #purity #religions #judaism #christianity #islam #hinduism #universal #peace https://t.co/BhEhMocJgE,http://pbs.twimg.com/media/ESNh7VpWsAM7QSR.jpg,NA,NA,NA,NA,NA,NA,hindu,asian,hinduism,asian,judaism,jewish
1267590815234342913g,More of what the #MainstreamMedia doesn’t want you to see! #BlackLivesMatter #BlueLivesMatters #AllLivesMatter https://t.co/Tp2MD5SJKU,http://pbs.twimg.com/media/EZdjIGEXQAYjoPr.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,bluelivesmatter,black
1225544491895001089g,#repost #BLACKHISTORY #BLACKEXCELLENCE #OURHISTORY https://t.co/eTqU0yRe5b,http://pbs.twimg.com/media/EQICOAnW4AUmrYV.jpg,NA,NA,NA,NA,NA,NA,blackexcellence,black,NA,NA,NA,NA
1213207331892342785g,Finally finished this work by Nancy Isenberg and I am beyond grateful for the wealth of knowledge I learned about the history Class and Poor White people. https://t.co/Au2F9km80Z,http://pbs.twimg.com/media/ENYtouvXkAEO6ip.jpg,NA,NA,NA,NA,NA,NA,white people,white,NA,NA,NA,NA
1323752022345162753g,They are idiots. Has nothing to do with white supremists. If anything BLM has become black supremists and neither group supports Trump Not only idiots but wicked practicing evil people. Even democratic witch's say they are placing a curse on Trump &amp; voters https://t.co/uGitsCxYod,http://pbs.twimg.com/media/El7pcwQWkAI_79t.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1267710257679106059g,Wanted to express myself through art so I made these designs #justice #BlackLivesMatter https://t.co/OVlkifLvWC,http://pbs.twimg.com/media/EZfPwImUEAAXIan.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1274207000289656832g,@globaltimesnews All courtsey goes to #China created #ChineseVirus19 . People around the globe are dying bcoz of mean Chinese. #ChinaLiedPeopleDie https://t.co/oYkbAUVLHL,http://pbs.twimg.com/media/Ea7kgXsU0AEBkE5.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1327250076478156804g,"On this beautiful #WorldKindnessDay, if you have the power, you should give give a black woman a raise today. Once again we came through and saved democracy. https://t.co/4tkN23mXBY",http://pbs.twimg.com/tweet_video_thumb/EmtW6FfXEAEO8uX.jpg,NA,NA,NA,NA,NA,NA,black woman,black,NA,NA,NA,NA
1285569363840503813g,#Muslims #ShariaLaw #Hysteria https://t.co/9FSOb1oD0q,http://pbs.twimg.com/media/EddChXvX0AAOwEn.jpg,NA,NA,NA,NA,NA,NA,muslim,middle eastern,muslims,middle eastern,NA,NA
1292518817898299393g,Kill all men...yeah I am done. BLM is a joke and it needs to go #AllLivesMatter #AmericanLivesMatter https://t.co/OoM52KVcDh,http://pbs.twimg.com/media/Ee_zA6vXoAIBnLE.jpg,NA,NA,NA,NA,NA,NA,blm,black,alllivesmatter,white,NA,NA
1265495549140238336g,I will not be silent. #BlackLivesMatter https://t.co/5xTcUDm9JU,http://pbs.twimg.com/media/EY_xfjBWkAMIzUI.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1241172758224080897g,Listen to John Brown people! #QuarantineLife https://t.co/nu4mewrKnL,http://pbs.twimg.com/media/ETmIB5lWAAAWMtK.jpg,NA,NA,NA,NA,NA,NA,brown people,minority,NA,NA,NA,NA
1299206524083073025g,#AnthonyHuber was a #patriot that died for our country. #skateforhuber #BlackLivesMatter #NoJusticeNoPeace https://t.co/KbQ7ojgv2e,http://pbs.twimg.com/media/Ege1ciJWkAAM5RN.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1339700893638397954g,Niggas out here moaning on Clubhouse but won’t go to city hall about the re-zoning for their grandmas house. https://t.co/LTu7BTHvQT,http://pbs.twimg.com/media/EpeS3MVXIAAB5rC.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1267343533377273856g,@ToxicExplodley @SecretService @FBI @TheJusticeDept insallah they will investigate me🙏🙏🙏🙏 i am beging to be deported and leave this wretched land https://t.co/Lotogf2y4a,http://pbs.twimg.com/media/EZaCOCIX0AAQLxK.jpg,bi,bisexual,NA,NA,NA,NA,deport,immigrant,deported,immigrant,NA,NA
1298589644033056770g,@OmarJimenez talk to Clyde McLemore while you're in Kenosha he heads BLM LAKE COUNTY just say my Name SHORTY. https://t.co/wZkLkkWMTe,http://pbs.twimg.com/media/EgWEZYrWoAEw2fr.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1255398076388425729g,"When these folks agree on anything, in this case @NYCMayor slander of NY Jewish Community, it gives me hope we can overcome our differences and attain Jewish unity. @benshapiro @PopChassid @AJCGlobal @JFREJNYC @JGreenblattADL @NYCGreenfield @ChaskelBennett https://t.co/SnBJA9P8TE",http://pbs.twimg.com/media/EWwR5TDXsAAaP7V.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,NA,NA,jew,jewish
1224151450001072129g,@MelodyDeWitt6 @AnnCoulter Racist bitch. https://t.co/XbvxsfyIIh,http://pbs.twimg.com/media/EP0PQPuW4AARFds.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1344512414226681856g,#PostcardsToVoters #Resist #IDDEMS #idpol #idyoungdems #SWIdahoNOW #IndivisibleID #DemCastID #DemCastUSA #ReclaimIdaho #BABEVOTE #BlackLivesMatter #MaskUpIdaho #MaskUpUSA #VoteYourOssoff #VoteWarnock #VoteBlackman #GADEM #VoteGA #DemCastGA #DropOffBallotGA #VoteEarlyGA https://t.co/AOw2yYoCiS,http://pbs.twimg.com/media/Eqiq6iqVEAACPbV.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1327064909465600000g,": Over 50 million unbelievers, world wide has been infected with the wrath of *Allah* Lord God: the coronavirus. Who refuse to worship Him only: The Koran with Parallel Arabic Text. And obey His commandments: the Torah and the Gospel. And return to Him in repentance: The Koran. https://t.co/g1Ry4lJwgx",http://pbs.twimg.com/media/Emquf63VcAAyVdf.jpg,bi,bisexual,NA,NA,NA,NA,arab,middle eastern,arabic,middle eastern,NA,NA
1269977661205405696g,"If @realDonaldTrump really has this, and is presenting all the symptoms... do we really think he is making the decisions in the White House?? I am afraid that the racist Stephen Miller is probably pulling the strings.... https://t.co/itJ2TnwHMA",http://pbs.twimg.com/media/EZ_d825U0AAgZTd.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1279467358218792960g,#BlackLivesMatter https://t.co/8afk5GQnLL,http://pbs.twimg.com/ext_tw_video_thumb/1279467329500393474/pu/img/hyGK9NbnXr8BJUeg.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1288947706451374081g,@Thebattle_won @TalbertSwan @realDonaldTrump Beat it you lying racist fake Christian https://t.co/5kEaG3dCJI,http://pbs.twimg.com/media/EeNDG7gX0AEHz3k.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1327125602512547841g,Idk how many times people said that they thought I was gay in HS like bitch I’m straighter than a laser pointer https://t.co/2eJEypTO9Y,http://pbs.twimg.com/media/Emrls45W4AE1S3j.jpg,bi,bisexual,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA
1267206847678820353g,"my ex roommate aka nothing but a racist fucking idiot. an ugly piece of shit, this isn’t a “difference of opinion”. there is a clear difference between looting and FUCKING MURDER. https://t.co/MAQnhGtxlG",http://pbs.twimg.com/media/EZYF51yXsAAYrk5.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1260031401568505856g,@ainee_2010 😂😂😂 all my sympathies for Turkish artists. Unhen nahi pata kis Quom ke haathey lag gye haan. https://t.co/1TavL2mu0B,http://pbs.twimg.com/media/EXyH4MlU8AAIWZn.jpg,NA,NA,NA,NA,NA,NA,turkish,middle eastern,NA,NA,NA,NA
1272509036638998528g,To all the UNEDUCATED BLACKS...that actually believe that the Democratic Party gives a shit about YOU !!!! HERES your damn heroes origin on full display !!!! https://t.co/daFpsaLSAY,http://pbs.twimg.com/media/EajcOEYXQAEASrC.jpg,NA,NA,NA,NA,NA,NA,blacks,black,NA,NA,NA,NA
1277976087624945664g,"@ScottPresler @realDonaldTrump 😂😂😂A group of almost only white ppl and the one black woman there is now pro Trump?! 🤔 Scary, Biden must be shaking in his fancy shoes, the same ones he had on running on the same ramp, 44.5 came down, as if he pooped his pants🤣🤣🤣and made a fuzz abt it during his rally, 😢 https://t.co/kStRbRt1fW",http://pbs.twimg.com/media/EbxIcNWU0AAy8ia.jpg,bi,bisexual,NA,NA,NA,NA,black woman,black,white ppl,white,NA,NA
1323938182388502528g,"@Rik_FIair Yup. When I see shit like this, it infuriates me to no end. Mexicans in Texas could have ended this shit. https://t.co/BihuqT1rZb",http://pbs.twimg.com/media/El-SwUFX0AAOLBw.jpg,bi,bisexual,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicans,hispanic
1273946912530423808g,@realDonaldTrump Have you ever heard the voices recorded at a trump rally? Every other shout is a racist slur.... https://t.co/6jwYCWbk8D,http://pbs.twimg.com/media/Ea339o3UwAEfkKP.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1230200861164478466g,"@kylegriffin1 @mayawiley When people vote this is what will happen to you Susan. ###VOTE Her Out###VOTE Her Out###VOTE Her Out###Vote Her Out because we are concerned about you loyalty to a corrupt, sexist, racist president who is the Narcissistic Commander In Chief. https://t.co/9yx5RhuLMS",http://pbs.twimg.com/tweet_video_thumb/ERKNKGbXkAEebyq.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1274445545961111552g,@Frank_K_Santoyo @leeannkiser @a_cormier_ @MichaelCohen212 Trumpf wouldn’t really allow a person of color to be that close to him💩Here’s his reaction when a black man got close... https://t.co/YCMfh0Vn4I,http://pbs.twimg.com/media/Ea-9d_RXkAIQt95.jpg,NA,NA,NA,NA,NA,NA,black man,black,person of color,minority,NA,NA
1266454648568807425g,Que viva la raza 🥳 https://t.co/ETqJapyfbQ,http://pbs.twimg.com/ext_tw_video_thumb/1266454536069230598/pu/img/Zephrqhti9-OZuha.jpg,NA,NA,NA,NA,NA,NA,jap,asian,raza,hispanic,NA,NA
1326583283359027200g,"If he is a black gay guy, then I am an old white Christian family man in a small town in Idaho. https://t.co/vrVpHXMVV5",http://pbs.twimg.com/media/Emj4d0cW4Ac5tx1.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
