image,text
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026772135044423680g.png,Another racist monument removed. https://t.co/auX9pMp2GS
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026774308771782656g.png,@realDonaldTrump THANKYOU .MR PRESIDENT.. THIS MEXICAN AMERICAN WOMAN LIVES ON THE TEXAS BORDER AND SUPPORTS YOU !!!! https://t.co/rvoljD5X6Z
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026780677042098176g.png,@SophiaHelwani @superyayadize @RealJamesWoods Hardly a racist! #LiberalismIsAMentalDisorder https://t.co/VoA2XiL6zR
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026787604262465536g.png,Nigga said bless them with a visit like Dubai around the corner or sumn https://t.co/rWiBOt1m0c
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026799362503045120g.png,We are ready to start the #CAGIGU2018 come see Emmanuel's presentation on Sanctuary Cities in Canada this morning 8:30am room 307b on Law and the City #cag2018 #IGU2018 @CanGeographers #geography https://t.co/VswpdkLZAr
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026810054115246085g.png,"Deciding it’s now tradition to tweet this picture of 11-year-old me on publication day... hey there queer intense surly writerchild, your second book is IN STORES NOW (...in the US and Canada) https://t.co/fAhzS135LW"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026814755615502336g.png,"@rwlawoffice Amazing how Hypocrite we all are.. Muslims are defended and welcome by the left, they do not settle with just one wife.. but romantic and pay for sex encounters from our president are such of a big deal. https://t.co/ypUDnTvM2Z"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026819286512353280g.png,Advertising Assistant Professor Huan Chen shares insights on co-authored research about young Chinese males’ interpretation of social media luxury advertising. #aejmc18 #socialmediamarketing https://t.co/nV6jhYSaR3
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026820334387965954g.png,"#TuesdayThoughts #TuesdayMotivation Dipped in chocolate, bronzed in elegance, enameled with grace, toasted with beauty. My Lord, she’s a black woman. @BlackAngst @BronzeLens @CityofAtlanta #BLFF18 @washingtondc @HoustonTX @cityoftoronto #RT https://t.co/SJf1tGknJK"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026821695523438592g.png,"@Zoo9guy @FoxNews @charliekirk11 @foxandfriends You are the representation of every Trump supporter, you love your country before all. common sense is in the air, Thank you P Trump for giving us our country back. Vote red to help our President. follow &amp; RT https://t.co/mN1R1d7aXN"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026822274647764992g.png,Thats sad ...2 dark skin women defending a colorist...thats wild https://t.co/9kNnZjzgvU
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026822735501164545g.png,dont let your racist cheeto get Your ass kicked https://t.co/FWr7DlXTFM
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026825800727900165g.png,@PeteyPlastic She's alright but @Courtney is my kind of queen but I'm probably not a typical gay https://t.co/PuB7XugEAP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026831424962342912g.png,All this racism bullshit in America can be traced back to Al Sharpton is a little group I henchman Obama’s Clinton anything to keep us under their finger nail https://t.co/J9mGBnpyVu
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026831654776700929g.png,“This is going to be the most impactful signing day in Columbus. We are here to uplift and recognize Black women equal pay day.” @MayorGinther #BlackWomensEqualPay #CBUSCommitment https://t.co/sSXrZ7lpkN
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026832093773475840g.png,"This novel, based on true events of Tamil refugees arriving in Canada, is a heartbreaking look at the refugee crisis and the desperation that comes with leaving one’s homeland. It serves as a reminder we cannot punish people for seeking asylum. #FamiliesBelongTogether https://t.co/Cri61xCXcr"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026836050251898881g.png,"As #US Sanctions return,Iran’s #Rouhani says “#Iran can’t talk to someone they can’t trust”. Was he looking in mirror? Iran’s currency, economy collapse,protests continue. The #Ayatollah and Rouhani’s extreme #Islamic Government must go, or be toppled. #Freedom from the Moulahs https://t.co/KzHBid3Bj8"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026837226938753025g.png,#verseoftheday Romans 3:27-31 https://t.co/O2HlWAA43i
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026838276915822593g.png,@theClintStaples My warband... Kurds and Afghanis https://t.co/bbrOydNFRQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026840353255641088g.png,Tune in to @windycitylive TODAY at 1pm to see clips from our Sunday improv set with @carlahall! We are still on a cloud from this past Sunday. ❤ #woc #poc #slaying #comedy #windycitylive #dreams https://t.co/CaKvqgcKFS
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026841846616649729g.png,Today @alanagmiller @SandraLilley and I interviewed LatinX advocate and actress @HereIsGina. Stay tuned for our story for @NBCLatino. Thanks Gina for the super candid conversation https://t.co/3dFRUV9oqP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026842053962084352g.png,#HoyEnLAUNAM inauguramos Diplomado Internacional de Actualización Profesional #Feminismos en América Latina en @ceiich_unam siguenos https://t.co/smbxKUXy4u https://t.co/bV3xfb0sYt
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026843111329341440g.png,@stormewarren @MCSiriusXM @TommySiriusXM how good is “Down To The Honky Tonk” by @jakeowen really cool song!! Great line in this one #SheGoesBatshitOnTequila good song to turn up really loud in my Truck all the way to Eleven!! 😂😂 https://t.co/MARYxMbJrC
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026844790997041152g.png,#IYLEP students meet with Bryan Warren at @LouGlobal to learn about our city's efforts to support and welcome refugee and foreign-born families to the #Louisville community https://t.co/xktR9LPgoa
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026847165937790976g.png,"Nana Addo Dankwa Akufo-Addo was born in Accra, Ghana, to a prominent Ghanaian royal and political family as the son of Edward and Adeline Akufo-Addo. His father Edward Akufo-Addo from Akropong-Akuapem was Ghana's third Chief Justice from 1966 to 1970, https://t.co/o2G2xsHkKU"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026849004204773376g.png,"Neil Young: Hey Alabama, stop being racist Lynyrd Skynyrd: hEY AlAbAmA StOp BeInG RAcIsT https://t.co/xQdNPR5276"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026849910623272960g.png,"#Karunanidhi My heartfelt condolence to #Kalaignar and families, friends, supporters, and well wishers that India has lost a strong #tamil voice. #tamilnadu @mkstalin @arivalayam @pridetamilnadu https://t.co/Btedr6ZAa4"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026852936389783552g.png,#AboutLastSaturday at #LaTocadaFest! We loved seeing our Latino community gather together to enjoy some Latin alternative music. It filled our hearts with joy seeing all the love &amp; support these artists got from their fans. Let’s keep this tradition alive! 🌵 📷: @dazudreamer https://t.co/LG4dOpybz7
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026854685607714816g.png,"$733,560..... is the amount of money black women in Ohio lose in wages over a lifetime. #BlackWomensEqualPay #DemandMore https://t.co/UWb4ItH8iX"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026854850401841152g.png,'aparato' es ahora una tendencia en #MexicoCity https://t.co/6bozjQvw1f https://t.co/gSHYlZEbSB
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026858920789385216g.png,"20% off all of my products today! This includes wall art &amp; back to work / school items for your everyday like bags, pillows &amp; cell phone / laptop cases! Click: https://t.co/p4RYNmz3cW @anoellejay @society6 #BlackGirlMagic #Blackwomenatwork #BlackGirlsRock #mysociety6 #DormRoom https://t.co/XmDZZMosuV"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026859202554167296g.png,"Dr Masaru Emoto was a Japanese author, researcher and entrepreneur who said that human consciousness has an effect on the molecular structure of water. Very similar to what the Kabbalists have been teachings for thousands of years. I had the privilege to meet him 4 years ago. https://t.co/Aa8LIPMruz"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026860690219327493g.png,A 160 pesos cocheras wifi sky estacionamiento bar 250 pesos todo el día .en Belisario dominguez 625 jal Mex sector libertad . https://t.co/RNOLCvcH7U
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026862956955533313g.png,@xSimplyOriginal Uhhh.. false my nigga. https://t.co/cRmY5XoH3n
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026863884345532416g.png,"The ""I'm not racist (or that's what I want you to think), but I am incredibly stupid"" bumper sticker https://t.co/nirtPcyioy"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026864848137859073g.png,First #Afghan Surfer to represent #Afghanistan 🇦🇫 🇦🇫 🇦🇫 at World Champs. https://t.co/7cuRT6ZIId
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026865466248228864g.png,Overseas Mission in Nigeria reaching out to Orphans Widows and the Less privileged https://t.co/LzHvQyy45H
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026865674206031873g.png,One time for #ThaTeamTuesdays !! 🙃😜 Topic of discussion? Side chicks and side niggas! @ThaTeamPodcast https://t.co/0bBkzLVldJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026866433895137280g.png,En el @FMGM_mx en @LongBeachCity habrá más de 300 encuentros de negocios entre productores mexicanos y compradores de E.U. con apoyo de @SAGARPA_mx @ferolivera09 @ime_SRE #FMGM18 https://t.co/opGZLMHxKs
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026866968530497536g.png,'haitian' is now trending in #DC https://t.co/snPvYuEQd9 https://t.co/qmdpmpLD6c
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026867464548884480g.png,"really excited about the music this team has been working on! it’s amazing what can happen when a Swede, a Canadian, a Brit and Filipino get to get together in New York 🤷‍♂️🎉 https://t.co/hEEXIS8KTN"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026867633847558145g.png,"Portuguese. When Borgeas said he was actually Greek ,Machado paused and said if you can’t be Portuguese Greek is the next best thing. Quintero said Machado told him the next best thing was Mexican 😝 https://t.co/bZCbCWmMOP"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026867764831694849g.png,Meet #Hula #kitty #lol #florals #art #meow https://t.co/tModdCgyql
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026868658696536064g.png,People in 2010: “THIS NIGGA LISTENING TO KID CUDI” https://t.co/CD3BlkfypB
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026869906116149248g.png,"Look who came to visit us @IsraelinNewYork : Our former director for #academic affairs @JackieRetig . She made #Aliya, move to @TelAviv &amp; started working with a local #startup. Living the #Israeli dream. We miss you Jackie but also proud of you! https://t.co/gz8rR6CEyU"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026872903948808192g.png,@The_Spier Cannot wait to see the sunset/sunrise by the Japanese Cherry trees. https://t.co/ujU4vGGBmP
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026873357361283072g.png,Help Support Our Volunteer Software Engineers https://t.co/MnQMMROHzo @Nkechi #feed #blackpeople https://t.co/P8ScHQepLc
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026874687404617731g.png,"@GabrielleMary55 @ReginahHope @FREEBetsyB @leflorejeronica @elliesangelwing @beverlyfelix3 @JudiShellA @RevLDReed @unashamedojesus @endtimeslife @RangitahiW @Laurissia_J @linda1974a @sherricreager @FlashG_86 @notjudgin @GregPettys @DanSC1952 @dhughes5520 @CherylWindy @wanyoike_mkenya @Blessttt @sbf00293203 @AnitaLea1 @lilo623 @JWKanyuira1969 @SinselShelba @stephenjesus95 @KittyLovesGod @tommyvaughan @DianaSprouse3 @Jesus_YaHWeH_ @blackberry323 @JoanMBlake @JesusBranch @daryasamunder @CharliePoet @Godsgirl3712 @Carole77777 @Daniel26897586 @cupink @emmanuelobi476 @jstines3 @MariKolthoff @KeeneBeverly @BkcProv3110 @Soulben54 @SidTulika Looking unto Jesus the author and finisher of our faith; who for the joy that was set before him endured the cross, despising the shame, and is set down at the right hand of the throne of God. Hebrews 12:2 https://t.co/Ec1nFwmE6F"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026875875634159616g.png,I just seen this girl say she has trouble saving and a nigga responded and said and i quote “it’s easy once you get started” lmfaoo https://t.co/YCVtmNy9Ic
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026877074928099328g.png,“YOOOO THIS NIGGA EATING BEANS!!!!” https://t.co/EFMukr70lS
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026878170627076096g.png,i love watching white ppl try and recreate viral dance challenges. https://t.co/OB4QCySsHQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026879294432268289g.png,STARS TOUCHING LIVES OVERSEAS Mission Team at Refugee camp Ikom Nigeria.. Support us at https://t.co/JZRXOpZ9Sx https://t.co/TY1cI3VjTB
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026881352778559488g.png,"Stars Touching Lives Mission Team at Lagos Air Heading to Calabar Nigeria..Hebrew 13:16 and Do not forget to do good supporting us at https://t.co/JZRXOpZ9Sx bringing hope Alive empowering Lives Orphans Widows , Refugees together we can help save Lives .. dieing of Hunger . https://t.co/Uor6fQ1uth"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026881378091196416g.png,"i forgot what it felt like to have feelings for a while.. i was disconnected from that part of myself. but this girl.. is making me feel them all over again. her goofy bitch ass makes me very happy, i can’t wait for more adventures with her in our “gay cocoon”😂&lt;3 :’) https://t.co/LGFeLxhINF"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026881983811440640g.png,"La co-worker que nunca se calla está presumiendo que tiene 9 pares de tenis, 2 pares de tacones negros, 1 par de tacones cafés, lo demás no alcancé a escuchar... Y la verdad, nos vale madre a los demás cuántos pares de zapatos tiene. https://t.co/IbMyRCGhL6"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026882471068094464g.png,Happy birthday coto! @ElijahElijah323 you my nigga and we always be on that gang gang shit 🎉🎈🎁🎊 and I always gotchu ugly let’s turn up 🍻 https://t.co/sQsT1QGAG0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026882832424034305g.png,"@Nolan22001 @HirokoTabuchi @zellieimani I don't think the problem is women dressing out of the workforce, look at replacement level fertility numbers for Japan. It seems Japanese women are choosing not to have children with Japanese men, which would seem like a bigger problem than this. https://t.co/b2hsEzRDHy"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026882931288170496g.png,When you think a nigga is good and he’s fucking married. Like how are you gonna ask me if I gotta man but you got a whole wife https://t.co/mRVRTOxrO9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026883862708854784g.png,niggas think you sweet. lost my respect. you not a threat. 🎈 https://t.co/LoKdoaZ7GJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026886356327444481g.png,"@KySportsRadio @DrewFranklinKSR @ShannonTheDude You guys got the Bahamas, we got Miguel's Pizza https://t.co/CGFCRN1YOo"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026887697774694401g.png,If you niggas wanna talk then bring me a stack 💰 https://t.co/7LgYAH9lhj
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026888223623135233g.png,"Cut the lawn they said, it’ll b fun they said... only half the front was able to captured &amp; yes blacks out the license plate https://t.co/7P5lCMesH3"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026888624187441152g.png,When your daughter is living her best life #purejoy #blackgirlmagic #blackgirlsnhorses #loveher #proudmom #BlackGirlsRock https://t.co/U43P1P7i3W
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026889988183650304g.png,"The way they didn’t tell Flores HOW she was getting out was fucked up. #OITNB Had her call her man to pick her up. He was waiting outside for her with flowers. The damn ICE trans bus was waiting on the other side to deport everyone who wasn’t a legalized citizen, including her. https://t.co/7ndXWnbALM"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026890183688552448g.png,Please Donate to https://t.co/ZZVSnYr2vW Support us to help keep this Vision Alive.. making a difference in the Lives of Orphans and Refugees... right here Refugee camp IKOM Nigeria.. https://t.co/rqQLsRIRfD
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026890587377688578g.png,Great news for all the alt-right proud boys out there https://t.co/RdPco0vyMC
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026890708865757184g.png,STARS TOUCHING LIVES Mission Team Inspiring hope at Refugee Camp Ikom Nigeria.. please support us at https://t.co/JZRXOpZ9Sx help us keep this Vision Alive.. https://t.co/yqu18CCUjT
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026891267295334406g.png,"@agoodlife4me @JohnFugelsang @JoeTalkShow Of course there are quotas. Stop being stupid. 11-12 MILLION undocumented humans are HERE! It is logistically IMPOSSIBLE to deport them all. Legal expensive good for deficit path to citizenship; money to stabilize South America so fewer will come illegally, Be AMERICA! We ROCK! https://t.co/yJLphjXwRT"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026891314670055425g.png,I AM DIVINE 9 #AlabamaGreekPicnic #AGP2018 | #BlackTwitter #nphc #blackgreeks #hbcu #blacklove #GreekLife https://t.co/IW7fdtmAzM
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026891439257649153g.png,Beautiful brass elevator we were able to refinish in the Bahamas! #brass #brasselevator #brassrefinishing #metal #metalpolishing #bahamas #bahamashotel #brassrestoration #metalrefinishing https://t.co/bW0H1J21fm
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026893093797330944g.png,These three were the reason for the “hindutva” paruppu not boiling in Tamil Nadu!. #kalaingarkarunanidhi #RipKarunanidhi #Karunanithi #India https://t.co/znPTfe7pFK
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026893997015552001g.png,"@cl_charlotte They should take some immigrants home,feed,clothe,them move them in thzt'd be support this is just a look at me, feel good trip https://t.co/ttkD7jqBxo"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026894202926444544g.png,Just came from a fantastic Bahamas Cruise with @Kee_Chambers https://t.co/DnCGhdpSP0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026895838390435840g.png,Ahh raza no sean así. https://t.co/2Ids7jc5dO
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026896097506217984g.png,Disgraceful! Black women who work full time are paid just 63¢ for every $1 paid to white men. Tweet now to make your voice heard! #BlackWomensEqualPay #DemandMore https://t.co/10yFmUVUog https://t.co/mQ3AkjI8UQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026896830389354496g.png,@dloewen2 @MasterMorgan317 @_SJPeace_ Why should POC be subjected to that old white man. He wasn’t fearful of her having a gun or being involved in the shooting. If he thought she had a gun or was a gangbanger or a man he wouldn’t have said a Dann word to her but instead called the police hiding behind his drapes! https://t.co/HjLW1E9TiU
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026898291202633728g.png,https://t.co/JZRXOpZ9Sx Helping Orphans in Cameroon https://t.co/rq5wsMkHLg
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026898393996517377g.png,A 160 pesos cocheras wifi sky estacionamiento 250 pesos todo el día en Belisario dominguez 625 jal Mex sector libertad . https://t.co/QFURBT4AVu
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026899204789030912g.png,"@FennellTomas @WWG1WGA62 @jdd2169 @USANana1 @Anne_not_a_bot @davidhuckabee9 @JackAgainski @John81726765 @Mattytwo2 @sandyb1960 @Qtastic3 @kellyannegoebb @Stop_Trump20 @caramastrey @fulgor_jennings @AnonymousInfo3 @elberguias1 @KoreyEdwards6 @kdlmama @oilfield131 @Melishous @terryo_neill @freenaynow @MarcSeattle @JohnJac45846398 @OperationJust @doneaGHOST @TrumpQAnon @JournoJenkins67 @itsallrealitv @Greggorj @dave_nunyabuzz @BrutalVeracity @DiamondandSilk @realDonaldTrump @SailorsChristie @DonaldJTrumpJr @4Mina @AutumnGreenlea1 @CherylM21238398 @AussieWombat5 @therealroseanne @RealJamesWoods @RealAlexJones @infowars @templar003 I'm a foreign-born American citizen. I'm neither black nor white, but I am glad America was founded by freedom-loving white caucasian Europeans who framed our constitution based on Judeo Christian values.🇺🇸🇺🇸🇺🇸🇵🇭🇵🇭😂😂 https://t.co/OKOa4aUsLI"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026899620000137216g.png,#TuesdayFunFact I designed a Boxing Day Junkanoo Lead Costume concept for our Party N’ Paste Shack which featured some of our most favorite &amp; sweet breakfast cereal delights. Costume was built in 2 Months. #junkanoo #saxonsjunkanoo #bahamas #bahamasgraphicdesigner https://t.co/rgPbcfRjZF
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026902452006739969g.png,"I'm at Chipotle Mexican Grill in New York, NY https://t.co/CwH55hDu84 https://t.co/izPhOu4BF4"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026906055815520256g.png,"The Eye's Have It......That Look Of ""I Hate America"" The firestorm over the @nytimes hiring of tech writer Sarah Jeong &amp;Jeong’s past tweets mocking white people &amp; hating on America. Support A.F Branco @afbranco Buy his book https://t.co/TNE3kQvs0J"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026906800157847553g.png,@IndivisibleNet The Chicago neighbor who recorded this racist woman should fly the W flag over his house because this is a WIN over racism. https://t.co/vaWXnk2wqp
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026907282947416065g.png,"Compared with white men, African American and Hispanic women make even less then white women https://t.co/vhqtstJBHi"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026909453977874437g.png,"Ive given up on white women, but #woc dont like hillbillies.. 🤣 #WhyImSingle https://t.co/9HAoRqlBqY"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026910054098903040g.png,@TreySongz Aye Unc Lemme Get Some Followers !! &amp; @DSwervo4 Retweet This @ellamai I Love You @___JojoJojo Gimmie Some Followers Gorgeous Ghanaian 💕@BossPJ_ Retweet This @SportsCenter Put Me On Top 10 as #1 https://t.co/HfgJAKM2yt
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026910639917162496g.png,"Today on this #PurpleHeartDay I remember the brothers &amp; sisters we treated in #Afghanistan Kandahar @NATO Role 3 MMU, the ones who took a bullet/shrapnel, lost a limb &amp; were wounded or killed in combat, and to my Dad who received a #PurpleHeart many years ago. 💜🇺🇸 #Veterans https://t.co/QFC664M45Q"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1026918465561653251g.png,"@FefylovesYou First was sailor moon and cybersix, next came inuyasha &amp; mewmew power. Never understood these were anime when I was young then came BECK:Mongolian chop Squad and I’m like dis is anime? What I like dis https://t.co/t1joTe4KXU"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028280298797232129g.png,"I am an American. I am every American of every color,race,religion,sexual orientation,ethnicity,sex. I will defend our country’s values: 🔹Diversity 🔹Inclusion 🔹Empathy 🔹Integrity 🔹Gratitude 🔹Compassion 🔹Endurance 🔹Cooperation 🔹Courage in thanks for our freedoms. https://t.co/wkpRaON12i"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028282751005483008g.png,“THIS NIGGA IN LOVE” https://t.co/3Jha4UGr3R
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028288468705730561g.png,@Justinfication @cstanley32 I’m sorry mr King therewere other minorities who were slaves in america before during and after the black slave was put into the equation - let’s not forget the Irish children who were stolen from their families and sold in America and kept as spaces https://t.co/fToaZd5ENx
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028289611678789632g.png,New adventures... @FourSeasons Ocean Club #Bahamas https://t.co/MJF0PQot4F
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028289694830915584g.png,"there’s a shop named this right next to SSC which is convenient, cause that’s where i’m gonna send these niggas https://t.co/e9CMGxzijI"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028290622690488320g.png,Más de 150 personas nos acompañan hoy en Ciudad Madero #Tamaulipas para la recolección de evidencia sobre los principales responsables de la contaminación plástica en los océanos #BreakFreeFromPlastic #yosinplasticos https://t.co/6KqHdVHcF2
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028291616052793344g.png,“Aye y’all dis nigga dips his wings in blue cheese!!!” https://t.co/5K4u6agnmy
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028292444197011456g.png,"met a new neighbor, took down part of a tree....that’s a #goodmorning #idahome #mrmom #BLM #USDA #forestservice #thisplacerocks https://t.co/M9jqg9st0x"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028294616083124225g.png,There came a time in history When all was said and done Everybody declared equal The holy war was won So why now discrimination If sexual orientation doesn’t fit What we think of as traditional It’s time that judgement quits https://t.co/4GdU6tFwqV
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028295108842516480g.png,HAPPY Saturday! remember - talk is cheap! liars often figure but figures never lie! there are never good people on both sides when talking ABOUT white supremacist and #Nazis The fact #PresidentTrump would say such thing just shows his true heart &amp; his stupidity! https://t.co/T4N1Ilxc5Y
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2018mixed/1028296663054471169g.png,@realDonaldTrump Still singleing out people by race ! You are a RACIST and always will be RACIST! Please choke on a cheeseburger and stop the madness. https://t.co/8AKZZWyBqd
